listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model,trim,model_confidence,trim_confidence,exterior,interior,exterior_confidence,interior_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list
164,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/167733499614?hash=item270db216de%3Ag%3A78UAAeSwFxBonop1&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.214987,2025-09-03T12:44:30.291728,1.0,2004,1.0,"$58,000",1.0,"55,344",1.0,911,Carrera,1.0,1.0,Gray,Blue,1.0,1.0,AutoTempest,1.0,0,0,0,,
165,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/167705602206?hash=item270c08689e%3Ag%3AxOwAAeSwiHhocF1i&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.215138,2025-09-03T12:44:30.293507,1.0,1999,1.0,"$33,000",1.0,"61,072",1.0,911,Base,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
166,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/127299740297?hash=item1da3a7e289%3Ag%3AaX8AAOSwLQJlcm8v&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.215282,2025-09-03T12:44:30.295227,1.0,2003,1.0,"$24,900",1.0,"144,325",1.0,911,Carrera,1.0,1.0,Silver,Blue,1.0,1.0,AutoTempest,1.0,0,0,0,,
167,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/277315564760?hash=item40914bb4d8%3Ag%3AUMEAAeSwgcxolnSF&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.215428,2025-09-03T12:44:30.297117,1.0,2001,1.0,"$33,000",1.0,"45,821",1.0,911,Base,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,4030,4380,"exterior, appearance, seating","18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, Heated Seats"
168,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/406117109906?hash=item5e8e775092%3Ag%3AcZ4AAeSwy3xolpGl&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.215579,2025-09-03T12:44:30.299750,1.0,2002,1.0,"$21,996",1.0,"131,403",1.0,911,Targa,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
169,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/277326065290?hash=item4091ebee8a%3Ag%3AU1cAAeSwXxtonjSY&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.215728,2025-09-03T12:44:30.301809,1.0,2001,1.0,"$68,000",1.0,"77,500",1.0,911,Base,1.0,1.0,Red,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
170,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/376459992340?hash=item57a6c39d14%3Ag%3Aw-4AAOSw27hn9Ftd&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.215879,2025-09-03T12:44:30.304110,1.0,2003,1.0,"$33,900",1.0,"53,903",1.0,911,Carrera,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
171,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29961S653798/?referrer_id=autotempest,2025-09-03T12:44:28.216018,2025-09-03T12:44:30.306409,0.875,2001,1.0,"$26,588",1.0,"61,664",1.0,911,Carrera,1.0,1.0,Black,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,
172,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29934S675713/?referrer_id=autotempest,2025-09-03T12:44:28.216100,2025-09-03T12:44:30.308099,1.0,2004,1.0,"$59,950",1.0,"55,875",1.0,911,Turbo,1.0,1.0,Silver,Tan,1.0,1.0,AutoTempest,1.0,0,2080,2080,"comfort, technology","Auto-dim Mirrors & Rain Sensor, BOSE Surround Sound"
173,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29911S651988/?referrer_id=autotempest,2025-09-03T12:44:28.216178,2025-09-03T12:44:30.309887,1.0,2001,1.0,"$19,995",1.0,"90,960",1.0,911,Carrera,1.0,1.0,Green,Beige,1.0,1.0,AutoTempest,1.0,0,0,0,,
174,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29941S653069/?referrer_id=autotempest,2025-09-03T12:44:28.216264,2025-09-03T12:44:30.311533,0.875,2001,1.0,"$31,995",1.0,"66,102",1.0,911,Carrera,1.0,1.0,White,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,
175,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29974S650123/?referrer_id=autotempest,2025-09-03T12:44:28.216345,2025-09-03T12:44:30.313309,1.0,2004,1.0,"$39,995",1.0,"60,717",1.0,911,Carrera,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
176,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA29933S621854/?referrer_id=autotempest,2025-09-03T12:44:28.216424,2025-09-03T12:44:30.315017,1.0,2003,1.0,"$26,990",1.0,"96,491",1.0,911,Carrera,1.0,1.0,Arctic Silver Metallic,Dark Grey,1.0,1.0,AutoTempest,1.0,0,1390,1390,technology,BOSE Surround Sound
177,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0BA29942S635362/?referrer_id=autotempest,2025-09-03T12:44:28.216506,2025-09-03T12:44:30.316814,1.0,2002,1.0,"$24,900",1.0,"113,786",1.0,911,Targa,1.0,1.0,Meridian Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
178,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA29991S622438/?referrer_id=autotempest,2025-09-03T12:44:28.216586,2025-09-03T12:44:30.318510,1.0,2001,1.0,"$28,995",1.0,"86,859",1.0,911,Carrera,1.0,1.0,Black,Tan,1.0,1.0,AutoTempest,1.0,0,0,0,,
179,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2997YS650094/?referrer_id=autotempest,2025-09-03T12:44:28.216664,2025-09-03T12:44:30.320298,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,
180,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA29913S620296/?referrer_id=autotempest,2025-09-03T12:44:28.216705,2025-09-03T12:44:30.320428,1.0,2003,1.0,"$37,500",1.0,"81,708",1.0,911,Carrera,1.0,1.0,Basalt Black Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1390,1390,technology,BOSE Surround Sound
181,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29961S652859/?referrer_id=autotempest,2025-09-03T12:44:28.216789,2025-09-03T12:44:30.322142,1.0,2001,1.0,"$26,899",1.0,"90,641",1.0,911,Carrera,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
182,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29982S687523/?referrer_id=autotempest,2025-09-03T12:44:28.216869,2025-09-03T12:44:30.323873,1.0,2002,1.0,"$105,980",1.0,"18,854",1.0,911,Turbo,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1390,1390,technology,BOSE Surround Sound
183,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29983S652431/?referrer_id=autotempest,2025-09-03T12:44:28.216948,2025-09-03T12:44:30.325631,1.0,2003,1.0,"$31,980",1.0,"57,907",1.0,911,Carrera,1.0,1.0,Meridian Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
184,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29903S653380/?referrer_id=autotempest,2025-09-03T12:44:28.217029,2025-09-03T12:44:30.327248,0.75,2003,1.0,"$36,500",1.0,"32,411",1.0,911,Carrera,1.0,1.0,Unknown,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,
185,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2995YS653267/?referrer_id=autotempest,2025-09-03T12:44:28.217112,2025-09-03T12:44:30.328840,1.0,2000,1.0,"$24,990",1.0,"60,352",1.0,911,Carrera,1.0,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
186,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29981S653320/?referrer_id=autotempest,2025-09-03T12:44:28.217193,2025-09-03T12:44:30.330539,1.0,2001,1.0,"$18,985",1.0,"79,049",1.0,911,Carrera,1.0,1.0,Lapis Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
187,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29954S650315/?referrer_id=autotempest,2025-09-03T12:44:28.217273,2025-09-03T12:44:30.332157,1.0,2004,1.0,"$25,995",1.0,"106,450",1.0,911,Carrera,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
188,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29992S655448/?referrer_id=autotempest,2025-09-03T12:44:28.217352,2025-09-03T12:44:30.333811,1.0,2002,1.0,"$25,995",1.0,"99,292",1.0,911,Carrera,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
189,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA29983S621025/?referrer_id=autotempest,2025-09-03T12:44:28.217431,2025-09-03T12:44:30.335508,1.0,2003,1.0,"$28,995",1.0,"82,080",1.0,911,Carrera,1.0,1.0,Blue,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
190,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29903S651127/?referrer_id=autotempest,2025-09-03T12:44:28.217510,2025-09-03T12:44:30.337103,1.0,2003,1.0,"$24,588",1.0,"56,424",1.0,911,Carrera,1.0,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
191,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29962S653804/?referrer_id=autotempest,2025-09-03T12:44:28.217592,2025-09-03T12:44:30.338708,1.0,2002,1.0,"$27,995",1.0,"65,176",1.0,911,Carrera,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
192,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29901S651402/?referrer_id=autotempest,2025-09-03T12:44:28.217669,2025-09-03T12:44:30.340402,1.0,2001,1.0,"$30,500",1.0,"62,321",1.0,911,Carrera,1.0,1.0,Black,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
193,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2991XS655208/?referrer_id=autotempest,2025-09-03T12:44:28.217746,2025-09-03T12:44:30.342117,1.0,1999,1.0,"$24,995",1.0,"38,260",1.0,911,Carrera,1.0,1.0,Silver,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
194,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29954S676880/?referrer_id=autotempest,2025-09-03T12:44:28.217824,2025-09-03T12:44:30.343598,1.0,2004,1.0,"$117,795",1.0,"8,359",1.0,911,Turbo,1.0,1.0,Midnight Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,2080,2080,"comfort, technology","Auto-dim Mirrors & Rain Sensor, BOSE Surround Sound"
195,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2990XS656205/?referrer_id=autotempest,2025-09-03T12:44:28.217906,2025-09-03T12:44:30.345339,1.0,1999,1.0,"$19,000",1.0,"79,047",1.0,911,Carrera,1.0,1.0,White,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
196,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2996XS654295/?referrer_id=autotempest,2025-09-03T12:44:28.217988,2025-09-03T12:44:30.347218,1.0,1999,1.0,"$20,895",1.0,"95,413",1.0,911,Carrera,1.0,1.0,Red,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
197,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29963S650760/?referrer_id=autotempest,2025-09-03T12:44:28.218067,2025-09-03T12:44:30.348793,0.875,2003,1.0,Unknown,0.0,"133,403",1.0,911,Carrera,1.0,1.0,Blue,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
198,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29914S653776/?referrer_id=autotempest,2025-09-03T12:44:28.218227,2025-09-03T12:44:30.350426,1.0,2004,1.0,"$32,990",1.0,"82,991",1.0,911,Carrera,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
199,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB299X1S687053/?referrer_id=autotempest,2025-09-03T12:44:28.218307,2025-09-03T12:44:30.352111,1.0,2001,1.0,"$89,995",1.0,"19,717",1.0,911,Turbo,1.0,1.0,Gold,Brown,1.0,1.0,AutoTempest,1.0,0,1390,1390,technology,BOSE Surround Sound
200,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2a8a1e628f3c2fa91d85c0234e32fa485ab0e5773dc31a557a4bd39b35330ff6fcf2a02a0cf26d4a82d35e837de11acd2bd88905dca63ac48b090e7f608b53d47a7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,2025-09-03T12:44:28.218384,2025-09-03T12:44:30.353890,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,
201,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2cbd2adfccaf5dae6909c4292c19fc073765ebe9c03fd4019be1167366136b16fcf2a02a0cf26d4a82d35e837de11acd2c732ad3415884060825276cd7680f8faa7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,2025-09-03T12:44:28.218423,2025-09-03T12:44:30.354012,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,
