listing_id,source_url,listing_url,canonical_url,vin,is_new,first_seen_at,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model,trim,model_confidence,trim_confidence,exterior,interior,exterior_confidence,interior_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list,rank,asking_price_usd
87,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2e209d3967ce64c534c0db895fa16d47ced23e0e52d2639ca4ffda5fa3bb0af3b0bd0ff005f8dce7a7d183bdd0703d0557c129b011d0fadcdaa5f479ccef6e04aa7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2e209d3967ce64c534c0db895fa16d47ced23e0e52d2639ca4ffda5fa3bb0af3b0bd0ff005f8dce7a7d183bdd0703d0557c129b011d0fadcdaa5f479ccef6e04aa7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.543574,2025-10-27T15:03:55.641438,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,exterior,,118,Unknown
89,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de292bcfe97f9dbf070d5f37980e30378a185ba451eade24eb0f4f2b199e9583afb0bd0ff005f8dce7a7d183bdd0703d0558e06148af4f21a1a74005c0543b1260ea7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de292bcfe97f9dbf070d5f37980e30378a185ba451eade24eb0f4f2b199e9583afb0bd0ff005f8dce7a7d183bdd0703d0558e06148af4f21a1a74005c0543b1260ea7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.545688,2025-10-27T15:03:55.658418,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,seating,,119,Unknown
120,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.ebay.com/itm/376630891233?hash=item57b0f352e1%3Ag%3AXikAAeSwAddoy7qs&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/376630891233?hash=item57b0f352e1%3Ag%3AXikAAeSwAddoy7qs&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CB2A82DK132078,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.604942,2025-10-27T15:03:56.151904,1.0,2013,1.0,"$42,900",1.0,"72,872",1.0,Boxster,S,1.0,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,120,"$42,900"
121,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.ebay.com/itm/357768060883?hash=item534ca35fd3%3Ag%3AwCYAAOSwThJoPGtv&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/357768060883?hash=item534ca35fd3%3Ag%3AwCYAAOSwThJoPGtv&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CB2A8XDS132300,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.607065,2025-10-27T15:03:56.153637,1.0,2013,1.0,"$29,900",1.0,"35,286",1.0,Boxster,S,1.0,1.0,White,Gray,1.0,1.0,AutoTempest,1.0,0,,0,technology,,121,"$29,900"
122,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.ebay.com/itm/376599181424?hash=item57af0f7870%3Ag%3A6q0AAeSwzoJo4h7B&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/376599181424?hash=item57af0f7870%3Ag%3A6q0AAeSwzoJo4h7B&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CB2A87ES141019,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.609092,2025-10-27T15:03:56.155559,1.0,2014,1.0,"$44,900",1.0,"66,152",1.0,Boxster,S,1.0,1.0,Blue,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,122,"$44,900"
123,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A82FS141186/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A82FS141186/?referrer_id=autotempest,WP0CB2A82FS141186,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.611320,2025-10-27T15:03:56.157251,1.0,2015,1.0,"$39,886",1.0,"54,167",1.0,Boxster,S,1.0,1.0,Black,Espresso,1.0,1.0,AutoTempest,1.0,0,,0,technology,,123,"$39,886"
124,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85BS730081/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85BS730081/?referrer_id=autotempest,WP0CB2A85BS730081,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.613472,2025-10-27T15:03:56.159102,1.0,2011,1.0,"$29,990",1.0,"100,159",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,124,"$29,990"
125,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A8XDS113880/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A8XDS113880/?referrer_id=autotempest,WP0CA2A8XDS113880,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.615466,2025-10-27T15:03:56.160907,1.0,2013,1.0,"$28,799",1.0,"79,164",1.0,Boxster,S,1.0,1.0,Black,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,125,"$28,799"
126,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A87DS113769/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A87DS113769/?referrer_id=autotempest,WP0CA2A87DS113769,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.617476,2025-10-27T15:03:56.162720,1.0,2013,1.0,"$31,495",1.0,"71,785",1.0,Boxster,S,1.0,1.0,Dark Blue Metallic,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,126,"$31,495"
127,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A83FS140788/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A83FS140788/?referrer_id=autotempest,WP0CB2A83FS140788,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.619585,2025-10-27T15:03:56.164540,1.0,2015,1.0,"$53,998",1.0,"22,958",1.0,Boxster,S,1.0,1.0,White,Agate Gray,1.0,1.0,AutoTempest,1.0,0,,0,technology,,127,"$53,998"
128,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A80AS710208/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A80AS710208/?referrer_id=autotempest,WP0CA2A80AS710208,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.621719,2025-10-27T15:03:56.166463,1.0,2010,1.0,"$17,999",1.0,"100,560",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,128,"$17,999"
129,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A87DS134277/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A87DS134277/?referrer_id=autotempest,WP0CB2A87DS134277,False,2025-10-21T12:09:15.875943,2025-10-27T15:03:54.623769,2025-10-27T15:03:56.168210,1.0,2013,1.0,"$52,995",1.0,"30,500",1.0,Boxster,S,1.0,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,129,"$52,995"
130,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29869S710102/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29869S710102/?referrer_id=autotempest,WP0CA29869S710102,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.625791,2025-10-27T15:03:56.170012,1.0,2009,1.0,"$19,599",1.0,"92,233",1.0,Boxster,S,1.0,1.0,Black,Carrera Red,1.0,1.0,AutoTempest,1.0,0,,0,technology,,130,"$19,599"
131,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A85ES120222/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A85ES120222/?referrer_id=autotempest,WP0CA2A85ES120222,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.627855,2025-10-27T15:03:56.171781,1.0,2014,1.0,"$28,726",1.0,"76,629",1.0,Boxster,S,1.0,1.0,Guards Red,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,131,"$28,726"
132,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A89CS710226/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A89CS710226/?referrer_id=autotempest,WP0CA2A89CS710226,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.630655,2025-10-27T15:03:56.173721,1.0,2012,1.0,"$19,989",1.0,"124,685",1.0,Boxster,S,1.0,1.0,Cream White,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,132,"$19,989"
133,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A82CS730203/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A82CS730203/?referrer_id=autotempest,WP0CB2A82CS730203,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.632645,2025-10-27T15:03:56.175442,1.0,2012,1.0,"$39,995",1.0,"31,920",1.0,Boxster,S,1.0,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,133,"$39,995"
134,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A86DS133346/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A86DS133346/?referrer_id=autotempest,WP0CB2A86DS133346,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.634686,2025-10-27T15:03:56.177176,1.0,2013,1.0,"$45,995",1.0,"65,617",1.0,Boxster,S,1.0,1.0,Racing Yellow,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,134,"$45,995"
135,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A84DS133474/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A84DS133474/?referrer_id=autotempest,WP0CB2A84DS133474,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.636561,2025-10-27T15:03:56.178961,1.0,2013,1.0,"$52,950",1.0,"13,566",1.0,Boxster,S,1.0,1.0,White,Carrera Red,1.0,1.0,AutoTempest,1.0,0,,0,technology,,135,"$52,950"
136,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85ES140869/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85ES140869/?referrer_id=autotempest,WP0CB2A85ES140869,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.638840,2025-10-27T15:03:56.180762,1.0,2014,1.0,"$44,973",1.0,"85,328",1.0,Boxster,S,1.0,1.0,Black,Tan,1.0,1.0,AutoTempest,1.0,0,,0,technology,,136,"$44,973"
137,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A87DS132576/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A87DS132576/?referrer_id=autotempest,WP0CB2A87DS132576,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.640795,2025-10-27T15:03:56.182549,1.0,2013,1.0,"$30,995",1.0,"100,139",1.0,Boxster,S,1.0,1.0,White,Tan,1.0,1.0,AutoTempest,1.0,0,,0,technology,,137,"$30,995"
138,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A87DS113593/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A87DS113593/?referrer_id=autotempest,WP0CA2A87DS113593,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.642878,2025-10-27T15:03:56.184295,1.0,2013,1.0,"$29,351",1.0,"78,189",1.0,Boxster,S,1.0,1.0,Black,Tan,1.0,1.0,AutoTempest,1.0,0,,0,technology,,138,"$29,351"
139,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA298X9U710446/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA298X9U710446/?referrer_id=autotempest,WP0CA298X9U710446,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.644910,2025-10-27T15:03:56.186173,1.0,2009,1.0,"$21,992",1.0,"82,436",1.0,Boxster,S,1.0,1.0,Black,Sand Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,139,"$21,992"
140,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85ES141519/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A85ES141519/?referrer_id=autotempest,WP0CB2A85ES141519,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.647323,2025-10-27T15:03:56.187926,1.0,2014,1.0,"$35,995",1.0,"81,100",1.0,Boxster,S,1.0,1.0,Agate Gray Metallic,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,140,"$35,995"
141,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A84DS130333/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A84DS130333/?referrer_id=autotempest,WP0CB2A84DS130333,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.649268,2025-10-27T15:03:56.189749,0.875,2013,1.0,"$36,561",1.0,"77,921",1.0,Boxster,S,1.0,1.0,Dark Blue Metallic,Unknown,1.0,1.0,AutoTempest,1.0,0,,0,technology,,141,"$36,561"
142,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A81EK120279/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0CA2A81EK120279/?referrer_id=autotempest,WP0CA2A81EK120279,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.651254,2025-10-27T15:03:56.191588,1.0,2014,1.0,"$42,981",1.0,"20,333",1.0,Boxster,S,1.0,1.0,White,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,142,"$42,981"
143,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de247d693e0e2c0398c62dd3f9e4dc501c0b034c03e74447eb7384564d79eeffc4d19db07204a3b895ba465a43a0e81de39ebe376e6b8d9456e387fcda8adb8ca084710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de247d693e0e2c0398c62dd3f9e4dc501c0b034c03e74447eb7384564d79eeffc4d19db07204a3b895ba465a43a0e81de39ebe376e6b8d9456e387fcda8adb8ca084710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.653291,2025-10-27T15:03:56.193391,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,technology,,143,Unknown
144,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2f7ff53991437b675f60b33c5b98eca88b53ddfcba5acbd33c7979f63578e738930fb32fe2d1c2f15d25d759fa031662010f11e5abb9d1883e36eb6ab2f19b4e64710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2f7ff53991437b675f60b33c5b98eca88b53ddfcba5acbd33c7979f63578e738930fb32fe2d1c2f15d25d759fa031662010f11e5abb9d1883e36eb6ab2f19b4e64710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.653338,2025-10-27T15:03:56.193514,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,technology,,144,Unknown
